SUBS_KEY,TARGET,OG_MOU_F4,IC_MOU_F4,OG_CALLS_F4,IC_CALLS_F4,RCHG_AMOUNT_F4,CNT_RCHG_F4,AVG_MBL_F4,IC_OG_RATIO_F4,OG_MOU_F7,IC_MOU_F7,OG_CALLS_F7,IC_CALLS_F7,RCHG_AMOUNT_F7,CNT_RCHG_F7,AVG_MBL_F7,IC_OG_RATIO_F7,OG_MOU_F10,IC_MOU_F10,OG_CALLS_F10,IC_CALLS_F10,RCHG_AMOUNT_F10,CNT_RCHG_F10,AVG_MBL_F10,IC_OG_RATIO_F10,DS_IC_MOU_F4,DS_IC_MOU_F7,DS_IC_MOU_F10,DS_OG_MOU_F4,DS_OG_MOU_F7,DS_OG_MOU_F10,DS_OG_CALLS_F4,DS_OG_CALLS_F7,DS_OG_CALLS_F10,DS_IC_CALLS_F4,DS_IC_CALLS_F7,DS_IC_CALLS_F10,DS_RCHG_MRP_F4,DS_RCHG_MRP_F7,DS_RCHG_MRP_F10,DS_RCHG_MRP_F4_EX1,DS_RCHG_MRP_F7_EX1,DS_RCHG_MRP_F10_EX1,SUBS_ACTIVATION_DT,ACTIVATION_DT,DAY_END_MBL_F4,DAY_END_MBL_F7,DAY_END_MBL_F10,SLP_MBL_F4,SLP_MBL_F7,SLP_MBL_F10,SLP_OGMOU_F4,SLP_OGMOU_F7,SLP_OGMOU_F10,SLP_ICMOU_F4,SLP_ICMOU_F7,SLP_ICMOU_F10,SD_MBL_F4,SD_MBL_F7,SD_MBL_F10,SD_OGMOU_F4,SD_OGMOU_F7,SD_OGMOU_F10,SD_ICMOU_F4,SD_ICMOU_F7,SD_ICMOU_F10,MAX_MBL_F4_EX1,MAX_MBL_F7_EX1,MAX_MBL_F10_EX1,MAX_MBL_F4,MAX_MBL_F7,MAX_MBL_F10,MAX_MRP_HIGH_AMT_F4,MAX_MRP_HIGH_AMT_F7,MAX_MRP_HIGH_AMT_F10,CNT_VLR_INS_F4,CNT_VLR_INS_F7,CNT_VLR_INS_F10,CNT_STD_INS_F4,CNT_STD_INS_F7,CNT_STD_INS_F10,CNT_STD_OG_INS_F4,CNT_STD_OG_INS_F7,CNT_STD_OG_INS_F10,CNT_STD_IC_INS_F4,CNT_STD_IC_INS_F7,CNT_STD_IC_INS_F10,CNT_ROAM_INS_F4,CNT_ROAM_INS_F7,CNT_ROAM_INS_F10,CNT_SMS_INS_F4,CNT_SMS_INS_F7,CNT_SMS_INS_F10,CNT_DEC_INS_F4,CNT_DEC_INS_F7,CNT_DEC_INS_F10,AVG_NIG_USG_F4,AVG_NIG_USG_F7,AVG_NIG_USG_F10,AVG_STD_USG_F4,AVG_STD_USG_F7,AVG_STD_USG_F10,DND,DND_INFO,CHG_IC_MOU_L5_F5,USAGE_SPREAD,SUM_RCHG_MRP_L10,TARGET_21_30
623596498,0,10.13,20.85,8,7,58,1,62.9,2.06,27.62,85.58,17,18,58,1,59.91,3.1,54.82,104.27,28,24,58,1,54.39,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,61.2,53,26.9,-1.3,-1.93,-3.29,-1.7,0.44,0.92,2.68,4.61,0.69,1.72,4.24,11.29,2.87,2.74,4.08,5.48,16.81,14.23,63.1,63.1,63.1,65.2,65.2,65.2,58,58,58,4,7,10,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,4,7,10,0,0,0,0,0,0,0,0,3,0.24,58,0
623596499,1,6.77,1.1,6,3,48,1,23.87,0.16,8.85,1.1,10,3,48,1,14.9,0.12,8.85,1.1,10,3,48,1,11.31,0.12,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,19,19,19,41701,3,8.26,2.93,2.93,-15.11,-7.18,-3.96,1.92,0.05,-0.14,0.29,-0.01,-0.02,22.97,19.71,17.1,3.02,2.31,1.98,0.42,0.33,0.28,15.56,15.56,15.56,58,58,58,48,48,48,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,-1,0.06,48,0
623596500,0,84.08,8.75,20,5,58,1,46.01,0.1,144.27,27.18,35,12,258,2,64.44,0.19,236.93,44.93,49,19,258,2,66.12,0.19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,4,4,41701,3,24.39,124.17,57.08,-14.69,10.61,3.95,9.98,1.59,1.39,1.26,1.03,0.68,18.98,46.96,39.08,18.17,18.28,18.13,1.9,5.49,4.85,53.88,131.13,131.13,68,131.13,131.13,58,200,200,4,7,10,3,6,9,3,6,9,0,2,5,0,0,0,1,2,2,3,6,9,0,0,0,0,0.15,0.2,0,0,2.25,0.18,258,0
623596514,1,0.2,0,1,0,0,0,9.75,0,0.2,0.77,1,3,0,0,9.54,3.83,0.58,0.77,2,3,0,0,9.32,1.31,19,4,4,2,2,2,2,2,2,19,4,4,19,19,19,19,19,19,41701,3,9.26,9.26,8.8,-0.25,-0.15,-0.15,0.02,-0.01,0.01,0,0.03,0,0.35,0.36,0.46,0.1,0.08,0.13,0,0.29,0.24,10,10,10,10,10,10,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,29,1,-1,0.06,0,0
623596526,0,9.37,0.93,15,3,112,2,84.49,0.1,10.52,2,16,4,112,2,82.43,0.19,10.52,12.3,16,10,112,2,81.14,1.17,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,19,41701,3,80.08,79.48,77.48,-4.32,-1.82,-1.19,-0.23,-0.46,-0.35,-0.05,-0.02,0.34,6.03,4.98,4.6,2.56,2.13,1.88,0.34,0.43,2.15,84.92,84.92,84.92,92.86,92.86,92.86,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,0,0,0,0,0,0,29,1,4.15,0.16,112,0
623596530,0,11.68,6.82,8,4,58,1,64.4,0.58,52.13,13.35,52,9,58,1,55.39,0.26,98.45,28.12,91,17,58,1,44.91,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,62,36.9,5.7,-1.26,-5.3,-6.58,0.48,1.79,1.77,1.85,0.29,0.52,1.71,12.28,20.72,1.6,7.97,8.56,3.2,2.55,2.98,65.1,65.1,65.1,66,66,66,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,7,10,0,0,0,0,0,0,0,0,0.62,0.28,58,0
623596550,0,53.25,19.38,21,9,58,1,55.98,0.36,90.78,73.03,33,33,58,1,46.43,0.8,132.53,75.05,58,36,58,1,37.84,0.57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,43.7,28.9,9.4,-7.59,-6.45,-6.03,7.28,1.03,0.6,1.5,2.43,-0.4,9.85,14.04,18.37,9.74,7.08,6.39,3.66,10.02,9.45,60.6,60.6,60.6,66.5,66.5,66.5,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,10,0,0,0,0,0,0,29,1,-0.2,0.28,58,0
623596557,1,30.13,0.5,12,1,58,1,60.15,0.02,37.1,1.42,17,2,58,1,44.78,0.04,46.02,1.42,26,2,58,1,36.36,0.03,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,19,19,19,41701,3,52.75,21.22,13.77,-5.22,-8.91,-6.67,3.66,-0.43,-0.41,0.05,0.08,0,7.2,20,21.27,9.84,7.65,6.43,0.25,0.37,0.31,66.15,66.15,66.15,66.5,66.5,66.5,58,58,58,4,7,10,4,7,9,4,7,9,1,2,2,0,0,0,2,2,2,4,7,10,0,0,0,0.13,0.31,0.25,0,0,0.83,0.22,58,1
623596588,0,54,1.8,11,3,48,4,13.55,0.03,74.82,5.25,27,8,88,6,19.39,0.07,77.27,7.87,29,12,88,6,19.86,0.1,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,1,1,1,41701,3,14.3,33.41,13.94,-4.23,2.39,0.79,3.86,-0.69,-1.52,0.54,0.37,0.11,9.67,10.64,9.83,19.26,14.2,12.56,0.9,1.37,1.28,17.22,33.41,33.41,22.66,33.41,33.41,18,20,20,3,6,9,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0.57,0.42,0.41,0,0,2.37,0.26,88,0
623596589,1,16.87,2.15,10,5,18,1,15.98,0.13,16.87,12.88,10,12,18,1,9.51,0.76,16.87,12.88,10,12,18,1,6.69,0.76,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,12.88,0.13,0.13,-3.12,-3.85,-2.5,-0.93,-1.07,-0.67,0.5,0.36,-0.11,4.72,8.74,8.46,6.75,5.28,4.46,0.77,3.97,3.36,14.42,14.42,14.42,23,23,23,18,18,18,3,6,9,3,6,6,3,3,3,2,5,5,0,1,1,0,0,0,3,6,6,0,0,0,0.32,0.98,0.98,0,0,-1,0.1,18,1
623596590,0,0,0,0,0,58,1,32.5,999,0,0,0,0,58,1,18.57,999,0,0,0,0,58,1,13,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,0,0,0,-26.6,-11.71,-6.34,0,0,0,0,0,0,37.61,31.76,27.44,0,0,0,0,0,0,62,62,62,68,68,68,58,58,58,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,58,1
623596591,0,3.58,0.02,4,1,13,1,8.2,0,3.58,0.02,4,1,13,1,7.94,0,6.65,4.18,8,3,13,1,7.42,0.63,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,7.6,7.6,5.8,-0.72,-0.26,-0.32,-0.36,-0.26,-0.03,0,0,0.18,1.2,0.91,1.13,1.79,1.35,1.22,0.01,0.01,1.32,7.6,7.6,7.6,10,10,10,13,13,13,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,250,0.08,13,1
623596593,0,0,1.73,28,2,77,3,9.4,999,0,40.28,56,22,146,6,7.78,999,0,57.42,62,33,186,8,7.59,999,1,1,1,19,19,19,0,0,0,1,1,1,0,0,0,0,0,0,41701,3,0.29,0.91,0.15,-4.95,-1.85,-0.89,0,0,0,-0.17,2.89,0.97,7.2,6.16,6.17,0,0,0,0.87,9.4,8.32,16.41,16.41,16.41,16.41,16.41,16.41,30,30,30,4,7,10,4,7,8,4,7,8,1,2,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10.3,0.3,186,0
623596594,1,0,0,0,0,58,1,61,999,0,0,0,0,58,1,61,999,0,0,0,0,58,1,61,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,61,61,61,58,58,58,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1
623596602,0,3.23,6.38,5,12,58,1,9.23,1.97,4.48,8.4,16,17,58,1,7.93,1.87,6.37,17.38,22,33,58,1,5.75,2.73,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,19,41701,3,8.7,2.1,0.1,-0.39,-0.94,-1.26,-0.45,-0.12,-0.05,0.48,-0.11,0.24,0.51,2.64,4.14,0.62,0.62,0.63,1.87,1.43,1.83,9.3,9.3,9.3,9.9,9.9,9.9,58,58,58,4,7,10,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,7,9,0,0,0,0,0,0.1,0,0,0.4,0.24,58,0
623596603,0,8.33,0,1,0,0,0,0,0,8.33,0,1,0,0,0,0,0,71.65,1.03,23,2,103,2,3.89,0.01,19,19,9,0,0,0,0,0,0,19,19,9,19,19,9,19,19,8,41701,3,0,0,38.94,0,0,2.12,-2.5,-0.89,3,0,0,0.06,0,0,12.31,4.17,3.15,19.9,0,0,0.33,0,0,38.94,0,0,38.94,0,0,70,4,5,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.63,0,0,0,0.06,103,0
623596604,0,153.73,13.93,41,11,58,1,33.61,0.09,345.02,28.32,77,19,128,2,32.34,0.08,453.47,42.4,102,27,198,3,35.83,0.09,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,3,3,41701,3,8.85,2.6,31.15,-18.31,-6,-0.86,5.18,6.76,0.46,2.88,0.39,0.23,23.91,24.04,21.25,23.87,24.62,21.46,3.83,4.92,4.04,38.6,61.35,61.35,64.5,64.5,64.5,58,70,70,4,7,10,4,7,10,4,7,10,3,4,7,0,0,0,0,0,0,4,7,10,0.05,0.04,0.03,0.09,0.11,0.14,0,0,-0.42,0.4,198,0
623596605,0,36.25,0.65,24,1,18,1,9.07,0.02,36.25,7.77,24,2,18,1,5.72,0.21,36.7,22.03,26,14,18,1,4.34,0.6,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,19,19,19,41701,3,1.25,1.25,0.98,-6.73,-2.88,-1.56,-0.45,-2.02,-1.32,0.07,0.23,0.56,9.02,7.63,6.61,6.97,6.91,6.14,0.33,2.66,3.21,12.04,12.04,12.04,20.51,20.51,20.51,18,18,18,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0.84,0.18,18,0
623596606,1,1.75,1.87,4,3,175,1,9.21,1.07,4.85,3.25,8,8,175,1,8.06,0.67,10.55,5.62,15,15,175,1,6.38,0.53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,8.43,5.64,0.51,-0.63,-0.74,-1.01,0.17,0.15,0.22,0.41,0.06,0.05,0.91,1.63,3.14,0.86,0.86,0.94,0.71,0.61,0.55,9.99,9.99,9.99,10,10,10,175,175,175,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0.65,0.18,175,0
623596613,0,125.77,38.87,77,55,128,2,98.29,0.31,223.07,61.2,136,90,331,4,98.3,0.27,281.9,93.48,199,139,331,4,85.36,0.33,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,41701,3,79.41,101.05,0,3.59,2.18,-5.87,28.35,4.31,-0.14,6.59,0.66,0.59,31.2,31.44,40.25,44.89,32.91,28.42,9.02,6.62,5.95,128.98,135.69,135.69,128.98,135.69,135.69,70,123,123,4,7,10,4,7,10,4,7,10,3,6,9,0,0,0,1,2,2,4,7,10,0.01,0.01,0.03,0.31,0.23,0.2,0,0,-0.05,0.4,331,0
623596620,0,1.93,0,1,0,176,2,9.8,0,3.18,0,3,0,176,2,9.2,0,10.37,1.65,14,2,176,2,7.65,0.16,19,19,7,3,3,3,3,3,3,19,19,7,0,0,0,19,19,19,41701,3,9.2,8.4,3.4,-0.24,-0.34,-0.79,0.58,0.04,0.2,0,0,0.05,0.4,0.8,2.61,0.97,0.8,1.78,0,0,0.52,10,10,10,10,10,10,175,175,175,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0.12,176,0
623596621,0,0.68,2.7,1,3,78,2,25.38,3.95,1.32,6.85,3,8,78,2,15.06,5.2,1.32,15.72,3,10,118,5,12.25,11.94,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,41701,3,5.8,0,5.6,-18.69,-8.58,-4.11,0.07,0.02,-0.02,0.27,0.22,0.22,28.67,24.02,20.13,0.34,0.26,0.23,1.35,1.29,2.8,14,14,14,68,68,68,58,58,58,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,0,0,0,0,0,0,0,0,3.27,0.1,118,0
623596622,0,121.1,15.8,22,5,57,2,8.62,0.13,160.08,24.22,34,10,77,4,5.59,0.15,254.62,24.67,59,11,147,5,18.65,0.1,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,41701,3,0.24,2.24,39.54,-7.42,-2.77,4.36,-6.08,-4.02,-0.39,3.94,0.27,-0.33,10.67,8.47,22.65,21.83,19.16,16.38,5.55,4.27,3.84,6.2,6.2,59.64,24.2,24.2,59.64,47,47,70,3,6,9,4,7,10,4,6,9,2,4,4,0,0,0,0,0,0,4,6,9,0,0,0,1.12,1.1,1.03,0,0,-0.86,0.46,147,0
623596623,0,102.4,15.67,10,2,58,1,48,0.15,227.8,16.27,23,4,140,3,44.83,0.07,369.9,20.43,36,10,250,4,50.22,0.06,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,3,3,41701,3,23.8,54.2,123.2,-14.56,-2.44,2.5,15.97,5.71,3.66,0.15,-0.76,-0.41,19.11,22.66,32.11,21.22,19.12,17.74,5.37,4.29,3.64,59.4,62.2,123.2,66.6,66.6,123.2,58,70,110,3,6,9,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,4,7,10,0,0.01,0.01,0,0,0,0,0,-0.7,0.3,250,0
623596624,1,0,1.6,1,2,175,1,9.51,999,0,1.6,3,2,175,1,9.32,999,0,1.6,3,2,175,1,9.08,999,1,1,1,19,19,19,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,9.34,8.53,8.53,-0.2,-0.16,-0.15,0,0,0,-0.16,-0.11,-0.07,0.33,0.43,0.52,0,0,0,0.8,0.6,0.51,9.34,9.34,9.34,10,10,10,175,175,175,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.04,175,1
623596626,0,99.4,7.3,35,12,58,1,34.08,0.07,132.58,13.38,47,19,58,1,24.49,0.1,147.45,32.22,55,39,58,1,17.23,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,22.38,6.58,0.28,-9.54,-6.99,-5.45,-9.69,-4.79,-3.58,0.34,0.05,0.47,13.16,15.77,17.39,16.79,16.15,15.36,0.73,1.28,3.39,32.68,32.68,32.68,52.78,52.78,52.78,58,58,58,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,7,8,0.05,0.04,0.03,0,0,0,0,0,1.59,0.32,58,0
623596628,0,17.73,2.02,6,5,58,1,61.23,0.11,45.18,2.63,17,7,58,1,57.56,0.06,52.03,4.52,25,11,58,1,53.87,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,59.2,48,43.2,-2.15,-2.51,-2.46,-1.42,0.96,-0.15,-0.19,-0.12,0.01,3.19,5.64,7.57,5.59,5.3,4.95,0.45,0.41,0.58,60.6,60.6,60.6,65.9,65.9,65.9,58,58,58,4,7,10,3,6,7,2,5,6,3,3,4,0,0,0,1,1,1,3,6,9,0,0,0,0.16,0.23,0.21,0,0,-0.28,0.18,58,0
623596631,0,19.22,4.3,14,2,58,1,30.05,0.22,28.78,4.3,25,2,128,2,32.19,0.15,31.13,4.3,30,2,128,2,40.22,0.14,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,19,5,5,41701,3,24.1,60.1,58.3,-3.68,1.7,3.97,3.77,0.52,-0.25,0.43,-0.15,-0.13,4.82,13.29,16.89,5.21,4.12,3.73,2.15,1.63,1.36,33,60.1,60.1,34.8,60.1,60.1,58,70,70,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,6,9,0,0,0,0,0,0,0,0,-1,0.2,128,0
623596635,0,5.37,0,3,0,0,0,8.35,0,53.92,0.52,29,1,100,1,37.59,0.01,63.52,4.57,36,4,100,1,47.37,0.07,19,6,6,0,0,0,0,0,0,19,6,6,19,4,4,19,3,3,41701,3,7.9,72.68,68.78,-0.18,14.29,8.96,-1,2.07,0.13,0,0.06,0.23,0.3,36.56,33.75,2.06,11.11,9.49,0,0.2,1.27,8.5,81.1,81.1,8.5,81.1,81.1,0,100,100,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,0,0.01,0.01,0,0,0,0,0,0,0.26,100,0
623596636,0,1.77,0,2,0,47,2,21.81,0,9.03,3.57,6,3,47,2,20.34,0.39,9.03,3.57,6,3,47,2,18.7,0.39,19,4,4,1,1,1,1,1,1,19,4,4,0,0,0,19,19,19,41701,3,21.41,14.87,14.87,-0.48,-1.01,-1.04,-0.18,0.55,0.02,0,0.14,-0.02,0.8,2.6,3.39,0.88,2.15,1.86,0,1.25,1.05,21.41,21.41,21.41,23,23,23,29,29,29,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,-0.93,0.06,47,0
623596637,0,29.02,7.42,19,7,58,1,62.59,0.26,96.9,11.62,48,13,58,1,52.71,0.12,149.38,14.52,71,18,58,1,38.76,0.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,55,24.98,1.43,-4.55,-6.55,-8.25,4.82,5.32,1.98,0.89,0.11,-0.06,6.06,14.94,25.65,7.51,17.01,15.55,2.34,1.83,1.56,66.9,66.9,66.9,68,68,68,58,58,58,3,6,9,3,6,9,3,6,9,0,2,3,0,0,0,0,0,0,3,6,9,0,0,0,0,0.06,0.04,0,0,-0.06,0.2,58,0
623596652,0,0.35,0,1,0,198,1,9.92,0,0.35,0,1,0,198,1,9.82,0,0.8,1.17,2,1,198,1,9.7,1.46,19,19,8,3,3,3,3,3,3,19,19,8,0,0,0,19,19,19,41701,3,9.69,9.69,9.28,-0.09,-0.07,-0.08,0.11,0,0.01,0,0,0.05,0.16,0.17,0.26,0.18,0.13,0.17,0,0,0.37,10,10,10,10,10,10,198,198,198,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.04,198,0
623596653,0,6.02,2.85,8,8,32,2,3.56,0.47,13.47,8.73,23,24,32,2,5.25,0.65,28.63,14.38,37,32,42,3,4.42,0.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,41701,3,11.24,2.34,1.32,3.07,1.11,0.03,1.8,0.73,0.72,0.85,0.36,0.22,5.12,4.92,4.39,3.01,2.93,3.25,1.42,1.39,1.46,11.24,11.24,11.24,11.24,11.24,11.24,20,20,20,3,6,9,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,5,8,0,0,0.03,0,0,0,0,0,0.35,0.18,42,0
623596661,0,2.2,9.6,4,3,0,0,7.57,4.36,2.2,9.62,4,4,0,0,7.27,4.37,2.35,9.62,5,4,0,0,7.11,4.09,1,1,1,0,0,0,0,0,0,1,1,1,19,19,19,19,19,19,41701,3,6.86,6.86,6.68,-0.86,-0.31,-0.17,-0.27,-0.17,-0.09,-0.88,-0.67,-0.4,1.43,1.08,0.92,0.95,0.73,0.61,4.53,3.45,2.89,6.86,6.86,6.86,9.72,9.72,9.72,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,-1,0.1,0,0
623596662,1,6.92,0.78,6,2,58,1,65.75,0.11,53.08,2.47,20,7,58,1,58.27,0.05,53.08,2.47,20,7,58,1,55.28,0.05,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,19,19,19,41701,3,64.5,48.3,48.3,-1.2,-3.95,-2.61,0.07,1.29,-0.53,-0.1,0,-0.04,1.66,9.4,9.06,2.02,17.09,14.43,0.32,0.64,0.55,66,66,66,68,68,68,58,58,58,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,-1,0.1,58,1
623596664,0,6.5,0.35,5,1,58,1,66.33,0.05,6.5,0.35,5,1,58,1,65.67,0.05,13,0.77,8,2,58,1,64.98,0.06,2,2,2,1,1,1,1,1,1,2,2,2,0,0,0,19,19,19,41701,3,64.8,64.8,62.1,-1.25,-0.55,-0.5,0.61,-0.24,0.13,0.04,-0.01,0,1.77,1.49,1.73,3.13,2.38,2.43,0.18,0.13,0.16,67.7,67.7,67.7,68,68,68,58,58,58,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0.19,0.08,58,0
623596681,1,2.83,0.63,2,1,18,1,21.35,0.22,4.18,0.63,3,1,18,1,20.44,0.15,4.18,0.63,3,1,18,1,20.05,0.15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,20.04,19.23,19.13,-0.91,-0.62,-0.37,-0.28,-0.15,-0.13,-0.06,-0.05,-0.03,1.23,1.43,1.32,1.42,1.11,0.95,0.32,0.24,0.2,21.3,21.3,21.3,23,23,23,18,18,18,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0.33,0.33,0,0,0,0,0,-1,0.06,18,1
623596706,0,10.33,0.97,11,2,48,1,53.72,0.09,10.33,0.97,11,2,48,1,52.67,0.09,13,0.97,12,2,48,1,48.54,0.07,2,2,2,1,1,1,1,1,1,2,2,2,0,0,0,19,19,19,41701,3,51.28,51.28,35.22,-2.22,-0.92,-2.2,0.13,-0.53,-0.25,0.1,-0.03,-0.03,3.01,2.5,7.58,3.03,2.55,2.22,0.48,0.37,0.31,54.79,54.79,54.79,57.5,57.5,57.5,48,48,48,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,-1,0.06,48,0
623596721,0,7.73,3.05,3,1,203,2,56.07,0.39,7.73,3.05,3,1,203,2,54.52,0.39,10.92,5.02,5,2,203,2,53.4,0.46,3,3,3,2,2,2,2,2,2,3,3,3,0,0,0,0,0,0,41701,3,52.46,52.46,50.55,-1.7,-1.08,-0.85,2.19,-0.02,-0.04,0.92,0,0,2.47,2.6,2.79,3.46,2.65,2.26,1.53,1.15,1.09,57.1,57.1,57.1,58,58,58,155,155,155,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,-0.36,0.08,203,0
623596729,1,0,0,2,0,0,0,8.9,999,0,0.35,3,1,0,0,7.09,999,0,0.35,3,1,0,0,5.63,999,19,6,6,19,19,19,0,0,0,19,6,6,19,19,19,19,19,19,41701,3,8.9,2.22,2.22,0,-1.14,-1.01,0,0,0,0,0.04,0.01,0,3.1,3.45,0,0,0,0,0.13,0.11,8.9,8.9,8.9,8.9,8.9,8.9,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.04,0,1
623596730,0,0,0,5,0,58,1,37.4,999,0,0,5,0,58,1,27.51,999,0,0,5,0,78,2,20.69,999,19,19,19,19,19,19,0,0,0,19,19,19,0,0,0,19,19,6,41701,3,27.04,7.98,4.78,-8.29,-7.1,-5.3,0,0,0,0,0,0,11.96,16.25,17.22,0,0,0,0,0,0,47.76,47.76,47.76,47.76,47.76,47.76,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,78,0
623596731,0,14.08,0.55,10,3,47,2,17.83,0.04,19.75,15.53,13,10,47,2,16.89,0.79,51.82,46.28,32,23,67,3,13.42,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,8,41701,3,17.03,14.93,10.86,-0.64,-0.66,-1.63,-3.22,-0.93,0.71,-0.11,1.34,1.66,0.93,1.52,6.26,5.5,4.41,6.74,0.19,3.71,6.57,18.64,18.64,18.64,18.64,18.64,18.64,29,29,29,4,7,10,2,4,7,2,3,5,1,3,6,0,0,2,0,0,0,2,3,6,0,0,0,0.91,2.14,1.51,0,0,82.17,0.14,67,0
